Date,Site,Department,RiskScore,IncidentFlag,Temperature,Humidity,EquipmentAge
01-02-2024 07:00,Site D,Safety,96,0,39.8,48.4,3
01-02-2024 08:00,Site B,Safety,38,0,35.2,33.3,6
01-02-2024 09:00,Site C,Manufacturing,90,0,20.1,83.9,1
01-02-2024 12:00,Site A,Logistics,86,0,27.5,43.7,9
01-02-2024 14:00,Site B,Logistics,56,0,35.7,41.3,8
01-02-2024 17:00,Site C,Safety,32,0,31,59.9,7
01-02-2024 18:00,Site D,Logistics,27,0,39.8,71.8,7
01-02-2024 21:00,Site C,Logistics,78,0,16.7,38.1,9
01-02-2024 22:00,Site B,Logistics,64,1,29.7,61.8,6
01-02-2024 23:00,Site C,Manufacturing,34,0,26.4,71,6
01-02-2024 23:00,Site D,Manufacturing,6,0,22.3,73,5
02-02-2024 00:00,Site B,Safety,7,0,34.5,52.2,9
02-02-2024 08:00,Site D,Logistics,70,0,30.8,57.2,10
02-02-2024 08:00,Site C,Logistics,0,0,37.6,73.5,10
02-02-2024 08:00,Site C,Manufacturing,73,0,37,39.9,4
02-02-2024 09:00,Site B,Safety,77,0,36,47.3,3
02-02-2024 09:00,Site B,Safety,3,0,25.1,75.3,10
02-02-2024 09:00,Site C,Manufacturing,47,0,37.6,41.8,8
02-02-2024 10:00,Site D,Safety,15,0,19.4,70.6,8
02-02-2024 11:00,Site A,Safety,35,0,39.3,43.4,1
02-02-2024 12:00,Site A,Safety,74,0,38.1,34.8,6
02-02-2024 14:00,Site C,Manufacturing,37,0,34,43.5,8
02-02-2024 15:00,Site B,Safety,63,0,26.4,87,3
02-02-2024 16:00,Site D,Manufacturing,94,0,33.1,55.7,6
02-02-2024 18:00,Site A,Manufacturing,8,0,15.1,51.9,7
02-02-2024 21:00,Site B,Safety,22,0,19.3,30.8,6
02-02-2024 21:00,Site C,Manufacturing,89,0,32,47.8,9
02-02-2024 22:00,Site C,Logistics,32,0,16.4,36.9,4
03-02-2024 04:00,Site C,Manufacturing,57,0,29.5,49.4,2
03-02-2024 04:00,Site D,Safety,32,0,25.9,34.1,10
03-02-2024 06:00,Site A,Logistics,14,0,28.6,30.3,2
03-02-2024 07:00,Site A,Logistics,69,1,37.4,80.5,9
03-02-2024 07:00,Site B,Manufacturing,0,0,34.8,42,9
03-02-2024 09:00,Site A,Logistics,17,0,27.4,51.5,7
03-02-2024 10:00,Site A,Manufacturing,46,0,29.1,39.3,5
03-02-2024 12:00,Site D,Safety,64,0,28.8,80.5,8
03-02-2024 14:00,Site C,Logistics,73,0,39.2,30.8,8
03-02-2024 18:00,Site A,Manufacturing,37,0,15,63,4
03-02-2024 20:00,Site D,Safety,100,0,18.7,73.2,7
03-02-2024 22:00,Site B,Safety,92,0,28,80,10
03-02-2024 22:00,Site D,Logistics,100,0,37.8,78.4,3
04-02-2024 01:00,Site C,Safety,81,0,22.1,34.5,6
04-02-2024 02:00,Site B,Safety,63,0,38.8,51.5,2
04-02-2024 05:00,Site B,Manufacturing,99,0,35.1,84.6,5
04-02-2024 08:00,Site D,Safety,63,0,31.7,71.4,7
04-02-2024 12:00,Site C,Logistics,80,0,33.7,66.9,9
04-02-2024 13:00,Site D,Manufacturing,28,1,34.6,84.9,2
04-02-2024 21:00,Site C,Manufacturing,13,1,22.4,48.3,4
04-02-2024 22:00,Site A,Safety,36,0,19.9,89,2
04-02-2024 22:00,Site A,Safety,83,0,26.6,43.6,2
04-02-2024 22:00,Site B,Safety,17,0,30.7,45.6,10
05-02-2024 00:00,Site D,Logistics,18,0,36.2,39.3,4
05-02-2024 00:00,Site B,Safety,14,0,25.5,30.3,7
05-02-2024 07:00,Site D,Logistics,48,0,21.3,59.2,9
05-02-2024 10:00,Site A,Manufacturing,33,0,26.3,54.5,6
05-02-2024 20:00,Site A,Logistics,79,0,23.1,52.6,10
05-02-2024 21:00,Site D,Logistics,46,0,35.6,43.3,10
05-02-2024 21:00,Site B,Manufacturing,95,0,15.2,70.4,1
05-02-2024 21:00,Site A,Safety,74,0,15.7,42.8,2
05-02-2024 23:00,Site C,Safety,75,0,17.3,61.3,6
05-02-2024 23:00,Site A,Logistics,73,0,25.2,73,10
06-02-2024 01:00,Site B,Logistics,7,0,32.7,65,5
06-02-2024 02:00,Site C,Manufacturing,22,1,37.6,78.4,4
06-02-2024 02:00,Site B,Logistics,42,0,35,63.7,3
06-02-2024 04:00,Site D,Logistics,42,0,39.8,81.8,5
06-02-2024 04:00,Site D,Manufacturing,27,0,20.5,43.1,10
06-02-2024 05:00,Site B,Safety,84,0,19.3,89.1,8
06-02-2024 05:00,Site D,Safety,18,0,23.8,52.1,1
06-02-2024 08:00,Site B,Logistics,89,0,20.9,50.5,9
06-02-2024 08:00,Site B,Safety,29,0,18.2,83.2,7
06-02-2024 11:00,Site B,Logistics,3,0,23.6,36.4,5
06-02-2024 12:00,Site A,Logistics,84,0,32.8,73.6,5
06-02-2024 16:00,Site C,Safety,24,0,37,59.8,8
06-02-2024 17:00,Site A,Manufacturing,68,0,23.3,64.3,4
06-02-2024 17:00,Site A,Logistics,6,0,35.5,33.7,2
06-02-2024 18:00,Site C,Logistics,27,0,27.5,55.1,7
06-02-2024 19:00,Site C,Safety,26,1,39.2,35.6,8
06-02-2024 21:00,Site A,Safety,4,0,36.1,33.8,4
06-02-2024 23:00,Site A,Logistics,98,0,30,43.2,1
07-02-2024 05:00,Site B,Safety,92,0,36.3,38.6,10
07-02-2024 08:00,Site A,Safety,17,0,26.3,59.3,1
07-02-2024 08:00,Site D,Logistics,37,0,29.7,32.7,9
07-02-2024 09:00,Site C,Logistics,12,0,37.8,80.8,2
07-02-2024 09:00,Site B,Manufacturing,59,0,32.3,42.8,2
07-02-2024 14:00,Site B,Manufacturing,9,0,16.5,44.5,4
07-02-2024 16:00,Site A,Logistics,4,0,34.4,60.5,5
07-02-2024 16:00,Site B,Manufacturing,29,1,18.6,87.7,6
07-02-2024 21:00,Site A,Safety,20,0,39.2,42,5
07-02-2024 21:00,Site B,Logistics,81,0,22.3,36.4,7
07-02-2024 22:00,Site B,Logistics,26,0,15.4,30.9,8
07-02-2024 23:00,Site C,Logistics,8,0,30.9,46.5,1
07-02-2024 23:00,Site D,Safety,79,0,36.8,48.3,7
08-02-2024 01:00,Site B,Safety,5,0,17.7,85.6,8
08-02-2024 02:00,Site A,Manufacturing,89,0,31.4,43.1,3
08-02-2024 02:00,Site B,Manufacturing,90,0,26,78,6
08-02-2024 03:00,Site C,Manufacturing,19,1,34.3,48.6,10
08-02-2024 03:00,Site A,Safety,37,0,26.8,82.7,10
08-02-2024 04:00,Site C,Logistics,8,0,29,72.4,9
08-02-2024 05:00,Site D,Manufacturing,77,0,23,75.8,2
08-02-2024 05:00,Site B,Safety,52,0,25.9,76,4
08-02-2024 06:00,Site C,Manufacturing,51,0,27.7,36,2
08-02-2024 08:00,Site A,Logistics,44,1,15.2,86.8,1
08-02-2024 09:00,Site B,Manufacturing,88,0,37,49.3,10
08-02-2024 09:00,Site C,Logistics,92,1,37,82.1,4
08-02-2024 11:00,Site D,Manufacturing,83,0,27.3,67.2,9
08-02-2024 11:00,Site D,Manufacturing,79,0,26.9,31.3,10
08-02-2024 12:00,Site A,Logistics,95,0,37.7,32.7,8
08-02-2024 18:00,Site C,Manufacturing,27,0,28.2,44.7,4
08-02-2024 18:00,Site C,Logistics,56,0,31.8,59.2,6
08-02-2024 20:00,Site D,Safety,3,0,34.5,45.6,3
09-02-2024 00:00,Site C,Safety,42,0,27.7,83.3,8
09-02-2024 01:00,Site D,Manufacturing,93,0,35.4,42.4,3
09-02-2024 02:00,Site C,Logistics,14,0,32.5,55.7,9
09-02-2024 05:00,Site D,Manufacturing,31,0,24.8,60.2,1
09-02-2024 05:00,Site D,Logistics,85,0,15.5,50.8,1
09-02-2024 06:00,Site D,Logistics,4,1,15.3,62.9,10
09-02-2024 06:00,Site B,Manufacturing,84,0,17.4,51.2,3
09-02-2024 08:00,Site B,Manufacturing,81,0,23.1,70.5,10
09-02-2024 09:00,Site B,Manufacturing,46,0,38.5,89.3,6
09-02-2024 10:00,Site A,Logistics,65,0,32.3,66.5,8
09-02-2024 10:00,Site B,Logistics,85,0,30.3,42.3,5
09-02-2024 10:00,Site D,Manufacturing,63,0,37.4,39.2,7
09-02-2024 13:00,Site B,Safety,79,0,22.4,72.2,4
09-02-2024 15:00,Site D,Logistics,73,0,15.1,90,1
09-02-2024 21:00,Site D,Manufacturing,44,1,26.9,34.6,1
09-02-2024 23:00,Site A,Logistics,42,0,23.7,46.2,6
10-02-2024 01:00,Site C,Manufacturing,26,0,23.3,45.1,9
10-02-2024 01:00,Site B,Manufacturing,50,0,22,60.1,2
10-02-2024 01:00,Site C,Manufacturing,60,0,24.9,36.9,7
10-02-2024 02:00,Site D,Logistics,4,1,28.1,60,6
10-02-2024 02:00,Site A,Safety,79,0,39.3,85.8,7
10-02-2024 03:00,Site A,Safety,2,0,34.9,44,4
10-02-2024 05:00,Site B,Safety,84,0,17.5,49.1,5
10-02-2024 08:00,Site B,Safety,80,0,18.8,81.3,9
10-02-2024 10:00,Site A,Manufacturing,74,0,37.2,51.4,5
10-02-2024 10:00,Site B,Manufacturing,64,0,37.1,30.8,10
10-02-2024 10:00,Site A,Safety,74,0,17,62.6,8
10-02-2024 12:00,Site A,Manufacturing,61,1,31.6,49.1,9
10-02-2024 13:00,Site A,Logistics,20,0,38.5,46.4,9
10-02-2024 18:00,Site B,Safety,35,0,30.6,53.9,2
10-02-2024 20:00,Site B,Manufacturing,69,0,25.2,42.3,1
10-02-2024 20:00,Site D,Manufacturing,65,0,20.9,40.8,8
10-02-2024 23:00,Site D,Safety,60,0,38.6,79.1,6
11-02-2024 00:00,Site A,Safety,12,0,24.9,65.9,8
11-02-2024 00:00,Site B,Manufacturing,30,0,17,49.4,9
11-02-2024 00:00,Site C,Safety,53,0,40,51.2,6
11-02-2024 01:00,Site B,Logistics,86,1,28.1,55.7,5
11-02-2024 06:00,Site C,Safety,39,0,38,80.5,2
11-02-2024 10:00,Site A,Manufacturing,94,0,15.6,81.2,4
11-02-2024 11:00,Site A,Manufacturing,42,0,19.4,55.7,6
11-02-2024 12:00,Site C,Safety,27,0,32.7,49.6,2
11-02-2024 12:00,Site D,Safety,15,0,34.9,50.9,9
11-02-2024 12:00,Site B,Manufacturing,53,0,34.2,68.3,2
11-02-2024 14:00,Site C,Manufacturing,89,0,25.8,70.3,1
11-02-2024 17:00,Site D,Safety,31,0,19.1,81.1,7
11-02-2024 21:00,Site A,Logistics,33,0,34.7,39.1,6
11-02-2024 22:00,Site A,Safety,34,0,35.3,48.3,7
11-02-2024 23:00,Site D,Safety,46,0,34.9,87.5,9
11-02-2024 23:00,Site D,Safety,1,0,29.6,79.5,1
12-02-2024 02:00,Site A,Manufacturing,81,0,23.8,89.5,2
12-02-2024 03:00,Site B,Logistics,36,0,32.7,75.4,4
12-02-2024 05:00,Site C,Safety,42,0,16.7,59.5,4
12-02-2024 10:00,Site A,Logistics,58,0,16.2,84,3
12-02-2024 10:00,Site A,Manufacturing,48,0,37.7,55.3,2
12-02-2024 16:00,Site C,Manufacturing,28,0,28,59.4,6
12-02-2024 22:00,Site D,Safety,23,0,20.1,70,4
13-02-2024 00:00,Site A,Manufacturing,65,0,27.3,51.7,10
13-02-2024 02:00,Site A,Manufacturing,42,0,31.2,44,7
13-02-2024 04:00,Site C,Manufacturing,99,0,31.5,31.9,1
13-02-2024 05:00,Site D,Logistics,59,1,31.6,80.6,9
13-02-2024 06:00,Site A,Logistics,58,0,23.7,79,4
13-02-2024 09:00,Site C,Logistics,33,0,24.1,57.8,2
13-02-2024 09:00,Site D,Safety,4,0,28.2,35.9,10
13-02-2024 16:00,Site B,Safety,66,0,17.2,42.5,1
13-02-2024 17:00,Site A,Manufacturing,90,0,20.3,30.2,7
13-02-2024 19:00,Site B,Logistics,75,0,27.4,55.6,2
13-02-2024 19:00,Site D,Safety,63,0,15.8,83.5,9
13-02-2024 23:00,Site A,Manufacturing,31,0,21.3,72.8,1
13-02-2024 23:00,Site D,Safety,11,0,36.5,75.3,3
14-02-2024 00:00,Site C,Logistics,67,0,27.4,81.3,4
14-02-2024 00:00,Site A,Safety,60,0,22.7,47.9,1
14-02-2024 04:00,Site C,Safety,39,0,36.7,61.5,4
14-02-2024 05:00,Site D,Logistics,50,0,21.6,89.7,1
14-02-2024 06:00,Site A,Logistics,39,1,24.2,47.5,1
14-02-2024 10:00,Site D,Logistics,70,0,34.3,54,1
14-02-2024 11:00,Site D,Safety,19,0,27.9,82.6,10
14-02-2024 11:00,Site C,Logistics,11,0,26.9,45,6
14-02-2024 13:00,Site B,Logistics,10,0,24.4,31,2
14-02-2024 14:00,Site C,Logistics,7,0,31.6,45.5,9
14-02-2024 16:00,Site B,Manufacturing,12,0,32.3,49.6,10
14-02-2024 17:00,Site C,Manufacturing,54,0,30.8,43.2,3
14-02-2024 21:00,Site A,Safety,51,0,39.6,41,9
14-02-2024 22:00,Site D,Logistics,57,0,31.7,81.1,3
14-02-2024 22:00,Site B,Logistics,67,0,35.1,33.9,6
14-02-2024 23:00,Site B,Safety,22,0,30,43.9,3
14-02-2024 23:00,Site D,Safety,54,0,18,79.6,5
15-02-2024 00:00,Site B,Manufacturing,40,0,33.7,40.1,2
15-02-2024 03:00,Site B,Logistics,64,0,34.7,89.8,10
15-02-2024 03:00,Site A,Logistics,83,0,19.7,54.8,9
15-02-2024 05:00,Site C,Safety,68,0,19.4,88.6,2
15-02-2024 07:00,Site D,Safety,77,0,29.2,63.4,5
15-02-2024 09:00,Site D,Logistics,86,0,15.6,52.4,2
15-02-2024 15:00,Site C,Safety,24,0,31,70.7,3
15-02-2024 22:00,Site C,Manufacturing,2,0,33.6,33.9,5
15-02-2024 23:00,Site B,Logistics,40,0,27.5,79.4,4
15-02-2024 23:00,Site A,Manufacturing,53,0,20.6,73.9,7
16-02-2024 03:00,Site D,Manufacturing,27,0,30.5,34.5,9
16-02-2024 05:00,Site C,Safety,100,0,35.9,79.8,3
16-02-2024 08:00,Site D,Safety,11,0,17.2,73.9,5
16-02-2024 11:00,Site C,Safety,6,0,34,85.1,2
16-02-2024 13:00,Site A,Safety,17,0,38.8,34.9,5
16-02-2024 13:00,Site C,Manufacturing,7,0,32.2,70.1,6
16-02-2024 14:00,Site B,Safety,90,0,30.3,32.9,6
16-02-2024 15:00,Site A,Safety,31,0,26.2,45.7,8
16-02-2024 17:00,Site D,Manufacturing,37,0,37.5,30.8,4
16-02-2024 17:00,Site C,Logistics,47,0,36.5,65.9,4
16-02-2024 22:00,Site B,Manufacturing,46,1,15.8,56.3,3
16-02-2024 22:00,Site C,Safety,8,0,31.1,69.9,5
17-02-2024 02:00,Site A,Logistics,85,0,27.3,31.8,6
17-02-2024 02:00,Site C,Logistics,85,1,29.9,36.4,3
17-02-2024 07:00,Site B,Safety,61,0,28.7,60.3,10
17-02-2024 08:00,Site B,Manufacturing,6,0,33.8,39.8,10
17-02-2024 08:00,Site B,Safety,49,0,16,65.1,7
17-02-2024 10:00,Site D,Safety,76,0,32.4,70.8,10
17-02-2024 10:00,Site B,Safety,8,0,36.7,78.3,8
17-02-2024 12:00,Site C,Manufacturing,71,1,30.9,64.7,10
17-02-2024 14:00,Site C,Logistics,52,0,16.7,35.5,5
17-02-2024 15:00,Site C,Manufacturing,99,0,34.7,83,4
17-02-2024 15:00,Site C,Logistics,91,0,34.9,84,2
17-02-2024 15:00,Site A,Logistics,19,0,27.3,86.1,4
17-02-2024 16:00,Site B,Safety,18,0,27.1,36.5,10
17-02-2024 17:00,Site A,Logistics,27,0,34.4,66.3,5
17-02-2024 17:00,Site B,Safety,84,0,18.8,62.4,9
17-02-2024 18:00,Site D,Safety,69,0,27.5,71.6,5
17-02-2024 20:00,Site B,Manufacturing,2,1,26.9,64,7
17-02-2024 21:00,Site C,Manufacturing,97,0,27.4,57.8,4
17-02-2024 21:00,Site B,Safety,63,0,28.5,44.6,2
18-02-2024 00:00,Site B,Manufacturing,28,0,34.5,56.4,2
18-02-2024 04:00,Site A,Safety,2,0,17.3,74.9,8
18-02-2024 06:00,Site C,Logistics,46,0,25,63,10
18-02-2024 07:00,Site D,Manufacturing,50,0,17.6,58.1,7
18-02-2024 07:00,Site A,Safety,47,0,24.8,72.4,2
18-02-2024 09:00,Site D,Safety,93,0,34.7,51.8,10
18-02-2024 10:00,Site D,Logistics,60,1,34.6,62.9,8
18-02-2024 11:00,Site D,Manufacturing,1,0,26.1,82.8,1
18-02-2024 15:00,Site A,Safety,43,0,23.8,50,9
18-02-2024 16:00,Site D,Safety,83,0,18.7,53,9
18-02-2024 19:00,Site C,Logistics,57,0,21.6,77.5,1
18-02-2024 19:00,Site B,Logistics,13,0,31,85.9,3
19-02-2024 00:00,Site B,Manufacturing,41,0,21,45,5
19-02-2024 03:00,Site C,Safety,92,0,17.6,55,10
19-02-2024 05:00,Site A,Logistics,43,0,37,35.2,2
19-02-2024 06:00,Site C,Manufacturing,20,1,19.5,52.6,4
19-02-2024 10:00,Site C,Manufacturing,95,0,33.3,30.3,8
19-02-2024 11:00,Site C,Logistics,72,0,25,38.2,4
19-02-2024 17:00,Site D,Manufacturing,80,0,15.1,82,6
19-02-2024 19:00,Site C,Safety,86,0,27.9,46.5,5
19-02-2024 20:00,Site D,Safety,87,0,39,45.3,5
19-02-2024 21:00,Site B,Safety,72,0,24.7,66.6,5
19-02-2024 22:00,Site B,Safety,48,0,20.3,75.1,3
19-02-2024 22:00,Site C,Logistics,95,0,29.1,72.5,1
20-02-2024 00:00,Site A,Manufacturing,77,0,30.8,66.9,10
20-02-2024 01:00,Site A,Safety,10,0,22.9,68.8,5
20-02-2024 04:00,Site C,Logistics,62,0,18.5,84.2,9
20-02-2024 04:00,Site B,Manufacturing,97,0,25.1,32.7,6
20-02-2024 08:00,Site B,Manufacturing,64,0,21.8,38.1,3
20-02-2024 10:00,Site C,Logistics,11,1,39.4,54.8,10
20-02-2024 10:00,Site C,Safety,51,0,15.1,40,8
20-02-2024 11:00,Site D,Safety,31,0,15.4,42.9,5
20-02-2024 13:00,Site A,Safety,77,0,20.6,57.8,3
20-02-2024 13:00,Site D,Logistics,97,0,36.4,34,7
20-02-2024 16:00,Site D,Safety,98,0,29.1,69.5,8
20-02-2024 18:00,Site A,Safety,28,0,33.9,59.4,3
20-02-2024 20:00,Site B,Manufacturing,14,0,35.3,48.9,9
20-02-2024 21:00,Site D,Logistics,75,0,16,50.8,4
20-02-2024 22:00,Site D,Manufacturing,99,0,35.1,57.5,1
21-02-2024 00:00,Site D,Manufacturing,41,0,25.8,47.6,6
21-02-2024 00:00,Site C,Manufacturing,31,0,39.6,31.4,10
21-02-2024 00:00,Site B,Manufacturing,31,0,15.2,36.8,6
21-02-2024 01:00,Site B,Safety,54,0,37.5,68.7,2
21-02-2024 02:00,Site D,Logistics,51,0,20.5,65,6
21-02-2024 04:00,Site A,Safety,49,0,23,42.8,4
21-02-2024 05:00,Site A,Safety,30,0,18.2,62.8,9
21-02-2024 06:00,Site A,Logistics,72,0,30.5,86,2
21-02-2024 07:00,Site D,Safety,62,0,38.4,54.2,10
21-02-2024 12:00,Site C,Manufacturing,76,0,23.9,86.9,10
21-02-2024 13:00,Site C,Safety,40,1,23.3,50.8,5
21-02-2024 17:00,Site B,Safety,18,0,36,41.4,3
21-02-2024 19:00,Site A,Safety,45,0,17.2,30.1,3
21-02-2024 20:00,Site B,Safety,77,0,33.5,75.5,2
21-02-2024 22:00,Site D,Safety,28,0,31.1,83.6,2
21-02-2024 23:00,Site C,Manufacturing,43,0,18.2,84.8,6
21-02-2024 23:00,Site C,Safety,4,0,35.6,43.3,3
22-02-2024 00:00,Site C,Logistics,22,0,23.9,54.8,8
22-02-2024 00:00,Site A,Manufacturing,41,0,24.8,59.6,9
22-02-2024 01:00,Site A,Safety,19,0,18.2,66.1,5
22-02-2024 03:00,Site C,Logistics,30,0,28.8,88.4,10
22-02-2024 04:00,Site C,Logistics,44,0,33.4,68.6,10
22-02-2024 04:00,Site C,Logistics,7,0,18.3,81.9,2
22-02-2024 06:00,Site C,Logistics,2,0,29.4,78,6
22-02-2024 07:00,Site D,Manufacturing,34,0,22.2,52,6
22-02-2024 11:00,Site C,Manufacturing,20,0,39.5,39.3,9
22-02-2024 11:00,Site B,Safety,83,0,37.6,78.4,7
22-02-2024 13:00,Site B,Manufacturing,49,0,31.6,89.1,8
22-02-2024 14:00,Site A,Logistics,1,0,36.9,61,8
22-02-2024 16:00,Site C,Logistics,84,0,26.9,32.7,3
22-02-2024 20:00,Site D,Logistics,62,0,31.5,60.5,5
22-02-2024 21:00,Site B,Logistics,1,0,37.4,36.1,8
22-02-2024 23:00,Site C,Safety,5,0,16.1,59.1,9
22-02-2024 23:00,Site C,Safety,70,0,18.8,44.1,7
23-02-2024 04:00,Site D,Manufacturing,9,0,29.4,51,3
23-02-2024 04:00,Site A,Logistics,73,0,19,54,9
23-02-2024 05:00,Site B,Safety,55,1,27.5,53.9,10
23-02-2024 06:00,Site B,Manufacturing,17,0,29.8,78.9,9
23-02-2024 06:00,Site B,Logistics,64,0,38.2,51.5,7
23-02-2024 08:00,Site B,Manufacturing,52,0,25.2,63.7,7
23-02-2024 11:00,Site C,Logistics,69,0,39.2,56.1,5
23-02-2024 12:00,Site C,Safety,38,0,15,67.4,6
23-02-2024 13:00,Site B,Safety,75,0,20.6,72.6,7
24-02-2024 00:00,Site A,Logistics,46,0,24.2,53.7,3
24-02-2024 01:00,Site A,Safety,90,0,30.2,68.7,10
24-02-2024 02:00,Site D,Safety,84,0,16.4,63.5,1
24-02-2024 03:00,Site B,Safety,18,0,28.5,48.2,4
24-02-2024 04:00,Site A,Manufacturing,94,0,19.4,86.1,6
24-02-2024 05:00,Site D,Logistics,1,0,26.3,67.3,4
24-02-2024 09:00,Site A,Safety,70,0,22.5,76.6,4
24-02-2024 09:00,Site B,Manufacturing,47,0,24.2,76.4,4
24-02-2024 10:00,Site C,Logistics,55,0,32.6,31.3,4
24-02-2024 19:00,Site C,Manufacturing,83,0,21.7,42,3
24-02-2024 20:00,Site B,Logistics,88,0,37.4,51.1,6
24-02-2024 20:00,Site C,Manufacturing,10,0,35,65.4,9
24-02-2024 22:00,Site B,Manufacturing,71,0,17.1,49.5,5
24-02-2024 22:00,Site C,Logistics,8,0,15.2,62.8,8
24-02-2024 22:00,Site A,Logistics,90,0,19.3,37.4,10
25-02-2024 00:00,Site D,Safety,74,0,15.4,32.4,3
25-02-2024 01:00,Site B,Logistics,57,0,31.4,85.8,2
25-02-2024 01:00,Site B,Logistics,31,1,37.9,47.8,1
25-02-2024 03:00,Site B,Manufacturing,2,0,31.4,86.9,5
25-02-2024 03:00,Site D,Safety,100,0,25.9,59.8,8
25-02-2024 03:00,Site B,Logistics,19,0,38.1,66.7,7
25-02-2024 05:00,Site A,Logistics,8,1,38,42.8,4
25-02-2024 05:00,Site A,Manufacturing,64,0,30.3,67.1,1
25-02-2024 05:00,Site B,Logistics,72,0,26.6,53.7,2
25-02-2024 07:00,Site A,Manufacturing,59,1,32.7,44.1,5
25-02-2024 08:00,Site C,Safety,55,0,21,46.8,10
25-02-2024 10:00,Site D,Safety,38,0,15.8,37.2,7
25-02-2024 11:00,Site C,Logistics,51,0,23,72.3,3
25-02-2024 12:00,Site B,Safety,49,0,32.3,81.9,10
25-02-2024 12:00,Site A,Safety,9,0,35.9,30.5,6
25-02-2024 13:00,Site C,Safety,47,0,29.6,60.3,10
25-02-2024 13:00,Site A,Manufacturing,41,0,35.6,47.3,5
25-02-2024 15:00,Site A,Safety,76,0,30.1,51.1,3
25-02-2024 16:00,Site A,Safety,56,0,20.9,35.3,6
25-02-2024 19:00,Site C,Safety,61,0,31.4,34.2,6
25-02-2024 19:00,Site D,Logistics,25,0,23.5,47,10
25-02-2024 23:00,Site C,Logistics,48,0,15.2,31.3,10
25-02-2024 23:00,Site C,Logistics,10,0,39.5,77.6,3
26-02-2024 00:00,Site C,Safety,100,0,32.9,37.9,10
26-02-2024 01:00,Site A,Logistics,4,0,15.6,65.7,10
26-02-2024 02:00,Site C,Logistics,78,0,22.2,74.1,9
26-02-2024 10:00,Site B,Safety,80,0,29.6,79.3,8
26-02-2024 11:00,Site B,Safety,88,0,18.8,32.3,1
26-02-2024 13:00,Site C,Manufacturing,3,0,24.5,32.3,7
26-02-2024 16:00,Site C,Safety,39,0,36.1,73.6,4
26-02-2024 17:00,Site D,Logistics,17,0,20,59.2,1
26-02-2024 17:00,Site D,Manufacturing,52,0,31.3,58.8,7
27-02-2024 02:00,Site A,Logistics,50,0,22.5,33.5,5
27-02-2024 02:00,Site A,Manufacturing,57,0,39.4,38.1,7
27-02-2024 04:00,Site B,Logistics,79,0,23.7,62.6,6
27-02-2024 05:00,Site A,Safety,87,0,29,77.2,5
27-02-2024 07:00,Site B,Logistics,42,0,27.6,36.6,1
27-02-2024 07:00,Site C,Logistics,84,1,31.5,47.5,7
27-02-2024 12:00,Site A,Logistics,22,0,24.4,66.7,1
27-02-2024 15:00,Site D,Logistics,6,0,38.1,33.9,8
27-02-2024 17:00,Site D,Manufacturing,57,0,30.2,32.1,1
27-02-2024 18:00,Site B,Manufacturing,1,0,26.4,46.3,3
27-02-2024 19:00,Site D,Safety,66,1,34.4,43.3,3
27-02-2024 19:00,Site A,Logistics,37,0,19.2,47.7,3
28-02-2024 00:00,Site C,Logistics,36,0,25.2,66.2,7
28-02-2024 01:00,Site A,Logistics,19,0,17.8,34.6,9
28-02-2024 03:00,Site A,Safety,89,0,19.3,35.6,1
28-02-2024 05:00,Site D,Manufacturing,62,0,29,85,9
28-02-2024 05:00,Site B,Safety,97,0,32.6,83.1,5
28-02-2024 07:00,Site D,Manufacturing,51,0,16.3,37.3,5
28-02-2024 08:00,Site B,Logistics,98,1,20.2,78.1,5
28-02-2024 08:00,Site A,Safety,84,1,23.7,70.4,7
28-02-2024 10:00,Site B,Manufacturing,27,0,24.4,69.2,1
28-02-2024 11:00,Site D,Logistics,46,0,23.4,38.2,5
28-02-2024 11:00,Site D,Safety,29,0,37.5,85.9,9
28-02-2024 12:00,Site A,Manufacturing,100,0,16.8,60.2,6
28-02-2024 12:00,Site B,Manufacturing,76,0,35.9,88.2,2
28-02-2024 14:00,Site C,Safety,33,0,21.2,34.1,2
28-02-2024 14:00,Site A,Safety,76,0,19.9,36.6,4
28-02-2024 18:00,Site D,Manufacturing,87,0,26.3,39.1,8
28-02-2024 18:00,Site D,Manufacturing,45,0,27.3,39.8,2
28-02-2024 18:00,Site D,Manufacturing,8,1,20.1,70.7,9
29-02-2024 01:00,Site A,Manufacturing,27,0,17.9,31.4,8
29-02-2024 03:00,Site A,Manufacturing,63,0,40,73.6,4
29-02-2024 03:00,Site D,Safety,21,0,21.8,41.9,10
29-02-2024 04:00,Site C,Logistics,32,0,38.4,70,7
29-02-2024 04:00,Site D,Logistics,94,0,29.6,43.5,9
29-02-2024 05:00,Site C,Manufacturing,27,0,25.2,55.4,2
29-02-2024 05:00,Site D,Safety,88,0,37,65.9,9
29-02-2024 09:00,Site C,Safety,80,0,28.4,71.4,3
29-02-2024 09:00,Site A,Safety,8,0,29.6,62,3
29-02-2024 09:00,Site A,Safety,32,0,24.1,70,9
29-02-2024 12:00,Site B,Safety,60,0,24,83.9,2
29-02-2024 13:00,Site D,Safety,86,0,29.5,86.9,3
29-02-2024 13:00,Site C,Safety,16,0,21.6,76.5,9
29-02-2024 16:00,Site B,Manufacturing,0,0,37.6,82.8,2
29-02-2024 18:00,Site D,Safety,18,1,25.6,84,4
29-02-2024 20:00,Site C,Logistics,9,0,16.3,50.4,8
29-02-2024 20:00,Site C,Safety,18,0,18.6,76,5
